date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:50	10637/10637	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2015%20Apr%202024%2021:56:30%20GMT	https://www.veteran-token.com/dapp/wp-includes/js/dist/vendor/react.min7a3b.js?ver=18.2.0	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-includes/js/dist/vendor/react.min7a3b7a3b.js	(from https://www.veteran-token.com/dapp/)
10:29:50	128776/128776	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2015%20Apr%202024%2021:56:30%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/js/swiper.min8686.js?ver=4.5.1	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/js/swiper.min86868686.js	(from https://www.veteran-token.com/dapp/)
10:30:03	8171/8171	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2015%20Apr%202024%2021:56:30%20GMT	https://www.veteran-token.com/dapp/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js?ver=3.1.2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-includes/js/dist/vendor/wp-polyfill-inert.min02260226.js	(from https://www.veteran-token.com/dapp/)
10:30:03	6625/6625	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2015%20Apr%202024%2021:56:30%20GMT	https://www.veteran-token.com/dapp/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js?ver=0.14.0	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-includes/js/dist/vendor/regenerator-runtime.min6c856c85.js	(from https://www.veteran-token.com/dapp/)
10:30:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:29:51%20GMT	https://www.veteran-token.com/wallet.wpmix.net/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/wallet.wpmix.net/wp-includes/js/jquery/jquery.min.js	(from https://www.veteran-token.com/dapp/)
10:30:07	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:29:51%20GMT	https://www.veteran-token.com/itez.swaponline.io/?DEFAULT_FIAT={DEFAULT_FIAT}&locale={locale}&btcaddress={btcaddress}	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/itez.swaponline.io/index771f.html	(from https://www.veteran-token.com/dapp/)
10:30:13	51427/51427	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2010:20:24%20GMT	https://www.veteran-token.com/images/the_vett_token.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/images/the_vett_token.png	(from https://www.veteran-token.com/the-vett-token.html)
10:30:22	5277533/5277533	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2009:30:06%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/includes/scripts/load-app.php	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/includes/scripts/load-app.php	(from https://www.veteran-token.com/dapp/)
10:30:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:30:10%20GMT	https://www.veteran-token.com/images.squarespace-cdn.com/content/v1/619cffd09249da50a7b9cc6c/4db344bd-7856-424d-a58c-19ba382e832a/soldier-walking-crypto-mix.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/images.squarespace-cdn.com/content/v1/619cffd09249da50a7b9cc6c/4db344bd-7856-424d-a58c-19ba382e832a/soldier-walking-crypto-mix.png	(from https://www.veteran-token.com/the-vett-token.html)
10:30:30	1852/1852	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jul%202024%2015:33:34%20GMT	https://www.veteran-token.com/mil-eth.html	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/mil-eth.html	(from https://www.veteran-token.com/the-vett-token.html)
10:30:33	43502/43502	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2010:21:56%20GMT	https://www.veteran-token.com/images/the_comingsoon.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/images/the_comingsoon.png	(from https://www.veteran-token.com/the-vett-token.html)
10:30:36	103646/103646	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2015:41:26%20GMT	https://www.veteran-token.com/dapp/toastlogo.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/toastlogo.png	(from https://www.veteran-token.com/dapp/index-2.html)
10:30:37	7368456/7368456	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2015%20Apr%202024%2021:56:36%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/vendore020.js?ver=1.1.1538-2785ac	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/vendore020e020.js	(from https://www.veteran-token.com/dapp/)
10:30:38	20708/20708	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2023:43:43%20GMT	https://www.veteran-token.com/dapp/index.html	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/index-3.html	(from https://www.veteran-token.com/dapp/index-2.html)
10:30:39	1042/1042	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Apr%202019%2003:28:08%20GMT	https://www.veteran-token.com/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://www.veteran-token.com/css/site.css)
10:30:40	2457/2457	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202024%2013:49:14%20GMT	https://www.veteran-token.com/dapp/_https_/wallet.wpmix.net/_.html	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/_https_/wallet.wpmix.net/_.html	(from https://www.veteran-token.com/dapp/wp-json/oembed/1.0/embed6254.html?url=https%3A%2F%2Fwallet.wpmix.net%2F)
10:30:42	2457/2457	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202024%2013:49:14%20GMT	https://www.veteran-token.com/dapp/_https_/wallet.wpmix.net/embed/index.html	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/_https_/wallet.wpmix.net/embed/index.html	(from https://www.veteran-token.com/dapp/wp-json/oembed/1.0/embed6254.html?url=https%3A%2F%2Fwallet.wpmix.net%2F)
10:30:44	2457/2457	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202024%2013:49:14%20GMT	https://www.veteran-token.com/dapp/wp-json/oembed/1.0/t.html	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-json/oembed/1.0/t.html	(from https://www.veteran-token.com/dapp/wp-json/oembed/1.0/embed6254.html?url=https%3A%2F%2Fwallet.wpmix.net%2F)
10:30:58	84564/84564	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Apr%202024%2021:56:30%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-brands-400.woff	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/css/fontawesome.mine956.css?ver=5.7.21-1.1.1538)
10:30:58	16812/16812	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Apr%202024%2021:56:32%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-regular-400.woff	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/css/fontawesome.mine956.css?ver=5.7.21-1.1.1538)
10:31:02	14353170/14353170	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2003%20Jul%202024%2010:37:40%20GMT	https://www.veteran-token.com/images/MIL_hero-tear_BNB-Token.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/images/MIL_hero-tear_BNB-Token.png	(from https://www.veteran-token.com/vett-token.html)
10:31:05	96244/96244	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Apr%202024%2021:56:32%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/webfonts/fa-solid-900.woff	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/assets/css/fontawesome.mine956.css?ver=5.7.21-1.1.1538)
10:31:06	627/627	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Apr%202024%2021:56:36%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/flip_39e01d.svg	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/flip_39e01d.svg	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:07	27444/27444	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:34%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-thin.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-thin.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:09	29516/29516	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:32%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-light.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-light.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:09	29324/29324	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:34%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-regular.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-regular.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:10	29384/29384	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:34%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-medium.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-medium.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:11	29284/29284	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:34%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-semibold.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-semibold.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:12	29792/29792	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Apr%202024%2021:56:32%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-bold.woff2	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/fonts/manrope-bold.woff2	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:13	231/231	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Apr%202024%2021:56:36%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/accept_b4e782.svg	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/accept_b4e782.svg	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:14	835/835	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2015%20Apr%202024%2021:56:36%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/close_71fc38.svg	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/images/close_71fc38.svg	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/vendors/swap/appe020.css?ver=1.1.1538-2785ac)
10:31:46	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:31:45%20GMT	https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/includes/scripts/=	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/includes/scripts/=.6a.delayed	(from https://www.veteran-token.com/dapp/wp-content/plugins/multi-currency-wallet-pro/includes/scripts/load-app.php)
10:31:59	221260/221260	---M-Z	200	added ('OK')	application/javascript	etag:%2260fda167-eac4%22	https://cdnjs.cloudflare.com/ajax/libs/pdf.js/2.10.377/pdf.min.js	C:/My%20Web%20Sites/Veteran%20token/cdnjs.cloudflare.com/ajax/libs/pdf.js/2.10.377/pdf.min.js	(from https://www.veteran-token.com/mil-eth.html)
10:32:07	1008239/1008239	---M-Z	200	added ('OK')	application/javascript	etag:%2260fda167-42908%22	https://cdnjs.cloudflare.com/ajax/libs/pdf.js/2.10.377/pdf.worker.min.js	C:/My%20Web%20Sites/Veteran%20token/cdnjs.cloudflare.com/ajax/libs/pdf.js/2.10.377/pdf.worker.min.js	(from https://www.veteran-token.com/mil-eth.html)
10:32:09	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:32:09%20GMT	https://www.veteran-token.com/htdocs_error/style.css	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/htdocs_error/style.6d.delayed	(from https://www.veteran-token.com/dapp/_https_/wallet.wpmix.net/_.html)
10:32:15	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/My%20Web%20Sites/Veteran%20token/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.veteran-token.com/dapp/_https_/wallet.wpmix.net/_.html)
10:32:19	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Sep%202024%2009:32:18%20GMT	https://www.veteran-token.com/htdocs_error/something-lost.png	C:/My%20Web%20Sites/Veteran%20token/www.veteran-token.com/htdocs_error/something-lost.70.delayed	(from https://www.veteran-token.com/dapp/_https_/wallet.wpmix.net/_.html)
